AI2613_v1_c3	G1	66143	IncFII,IncFII	MOBF	MPF_F	-	Conjugative	Enterobacter	cloacae	complex
AI2614_v1_c3	G1	218602	IncFIB	MOBF	MPF_F	-	Conjugative	Klebsiella	oxytoca
AI2619_v1_c4	G50	52637	IncN	MOBF	MPF_T	-	Conjugative	Enterobacter	cloacae	complex
AI2620_v1_c4	G1	95152	IncFII,IncFII	MOBF	MPF_F	-	Conjugative	Enterobacter	cloacae	complex
AI2621_v1_c3	G1	96511	rep_cluster_1418,IncFII	MOBF	MPF_F	-	Conjugative	Klebsiella	pneumoniae
AI2622_v1_c2	G1	247964	IncFIB,IncFII	MOBF	MPF_F	-	Conjugative	Klebsiella	pneumoniae
AI2623_v1_c2	G1	253358	IncFIB,IncFII	MOBF	MPF_F	-	Conjugative	Klebsiella	oxytoca
AI2626_v1_c2	G1	237704	IncFIB,IncFII,IncFII	MOBF	MPF_F	-	Conjugative	Klebsiella	pneumoniae
AI2630_v1_c2	G1	227360	IncFIB,IncFII,IncFII	MOBF	MPF_F	-	Conjugative	Klebsiella	pneumoniae
AI2633_v1_c2	G1	225098	IncFIB,IncFII,IncFII	MOBF	MPF_F	-	Conjugative	Klebsiella	pneumoniae
AI2633_v1_c4	G1	51281	IncR	MOBF,MOBP	MPF_T	MOBF	Conjugative	Klebsiella	pneumoniae
AI2634_v1_c2	G1	174712	IncFIB,IncFII,IncFII	MOBF	MPF_F	-	Conjugative	Klebsiella	pneumoniae
AI2634_v1_c3	G1	113381	IncR	MOBF,MOBP	MPF_T	MOBF	Conjugative	Klebsiella	pneumoniae
AI2635_v1_c2	G1	417446	IncFII,IncFIB,rep_cluster_1150	MOBF,MOBH	MPF_F	-	Conjugative	Klebsiella	pneumoniae
AI2635_v1_c4	G1	53260	IncN	MOBF	MPF_T	MOBF	Conjugative	Klebsiella	pneumoniae
AI2636_v1_c3	G1	166429	IncFIB,IncFII	MOBF	MPF_F	-	Conjugative	Klebsiella	pneumoniae
AI2637_v1_c2	G1	247222	IncFIB,IncFII	MOBF	MPF_F	-	Conjugative	Klebsiella	pneumoniae
AI2638_v1_c2	G1	190829	IncFIB,IncFII,IncFII	MOBF	MPF_F	-	Conjugative	Klebsiella	pneumoniae
AI2639_v1_c2	G1	510571	IncFIB,IncFII,rep_cluster_1150	MOBF,MOBH	MPF_F	-	Conjugative	Klebsiella	pneumoniae
AI2640_v1_c3	G1	168173	IncFIB,IncFII	MOBF	MPF_F	-	Conjugative	Klebsiella	pneumoniae
AI2641_v1_c3	G1	168173	IncFIB,IncFII	MOBF	MPF_F	-	Conjugative	Klebsiella	pneumoniae
AI2642_v1_c2	G1	197744	IncFII,IncFIB,IncFII	MOBF	MPF_F	MOBP	Conjugative	Citrobacter	freundii
AI2642_v1_c4	G1	37891	IncN	-	MPF_T	MOBF	Mobilizable	Citrobacter	freundii
AI2643_v1_c2	G1	227132	IncFIB,IncFII	MOBF	MPF_F	-	Conjugative	Klebsiella	pneumoniae
AI2644_v1_c2	G1	239969	IncFIB,IncFII	MOBF	MPF_F	-	Conjugative	Klebsiella	pneumoniae
AI2644_v1_c3	G1	114840	IncFIB,IncFII,IncFII	MOBF	MPF_F	-	Conjugative	Klebsiella	pneumoniae
AI2646_v1_c2	G1	188441	IncFIB,IncFII	MOBF	MPF_F	-	Conjugative	Klebsiella	pneumoniae
AI2646_v1_c3	G1	114840	IncFIB,IncFII,IncFII	MOBF	MPF_F	-	Conjugative	Klebsiella	pneumoniae
AI2647_v1_c2	G1	242397	IncFIB,IncFII	MOBF	MPF_F	-	Conjugative	Klebsiella	pneumoniae
AI2647_v1_c3	G1	114840	IncFIB,IncFII,IncFII	MOBF	MPF_F	-	Conjugative	Klebsiella	pneumoniae
AI2648_v1_c2	G1	188441	IncFIB,IncFII	MOBF	MPF_F	-	Conjugative	Klebsiella	pneumoniae
AI2648_v1_c3	G1	114840	IncFIB,IncFII,IncFII	MOBF	MPF_F	-	Conjugative	Klebsiella	pneumoniae
AI2649_v1_c2	G1	247093	IncFIB,IncFII	MOBF	MPF_F	-	Conjugative	Klebsiella	pneumoniae
AI2650_v1_c2	G1	242397	IncFIB,IncFII	MOBF	MPF_F	-	Conjugative	Klebsiella	pneumoniae
AI2650_v1_c3	G1	114840	IncFIB,IncFII,IncFII	MOBF	MPF_F	-	Conjugative	Klebsiella	pneumoniae
AI2651_v1_c2	G1	209855	IncFIB,IncFII,IncFII	MOBF	MPF_F	-	Conjugative	Klebsiella	pneumoniae
AI2651_v1_c3	G1	114840	IncFIB,IncFII,IncFII	MOBF	MPF_F	-	Conjugative	Klebsiella	pneumoniae
AI2651_v1_c4	G1	56641	IncN	MOBF	MPF_T	MOBF	Conjugative	Klebsiella	pneumoniae
AI2652_v1_c2	G1	242397	IncFIB,IncFII	MOBF	MPF_F	-	Conjugative	Klebsiella	pneumoniae
AI2652_v1_c3	G1	114840	IncFIB,IncFII,IncFII	MOBF	MPF_F	-	Conjugative	Klebsiella	pneumoniae
AI2653_v1_c2	G1	242397	IncFIB,IncFII	MOBF	MPF_F	-	Conjugative	Klebsiella	pneumoniae
AI2653_v1_c3	G1	114840	IncFIB,IncFII,IncFII	MOBF	MPF_F	-	Conjugative	Klebsiella	pneumoniae
AI2654_v1_c2	G1	242397	IncFIB,IncFII	MOBF	MPF_F	-	Conjugative	Klebsiella	pneumoniae
AI2655_v1_c2	G1	242483	IncFIB,IncFII	MOBF	MPF_F	-	Conjugative	Klebsiella	pneumoniae
AI2655_v1_c3	G1	114836	IncFIB,IncFII,IncFII	MOBF	MPF_F	-	Conjugative	Klebsiella	pneumoniae
AI2660_v1_c2	G1	173778	IncFIB,IncFII,IncFII	MOBF	MPF_F	-	Conjugative	Klebsiella	pneumoniae
AI2661_v1_c3	G1	149443	IncFII,IncFIB,IncFII	MOBF	MPF_F	MOBP	Conjugative	Citrobacter	freundii
AI2665_v1_c2	G1	170150	IncFII,IncR,IncFII	MOBF	MPF_F	-	Conjugative	Klebsiella	pneumoniae
AI2665_v1_c3	G1	158474	IncFIB,IncFII	MOBF	MPF_F	-	Conjugative	Klebsiella	pneumoniae
AI2669_v1_c2	G1	171349	IncFII,IncR,IncFII	MOBF	MPF_F	-	Conjugative	Klebsiella	pneumoniae
AI2669_v1_c3	G1	158485	IncFIB,IncFII	MOBF	MPF_F	-	Conjugative	Klebsiella	pneumoniae
AI2670_v1_c2	G1	194000	IncFIB,IncFII	MOBF	MPF_F	-	Conjugative	Klebsiella	pneumoniae
AI2675_v1_c2	G1	182080	IncFIB,IncFII,IncFII	MOBF	MPF_F	-	Conjugative	Klebsiella	pneumoniae
AI2677_v1_c2	G1	240627	IncFIB,IncFII	MOBF	MPF_F	-	Conjugative	Klebsiella	pneumoniae
AI2681_v1_c2	G1	182079	IncFIB,IncFII,IncFII	MOBF	MPF_F	-	Conjugative	Klebsiella	pneumoniae
AI2682_v1_c3	G1	66983	rep_cluster_959,IncFII	MOBF	MPF_F	-	Conjugative	Klebsiella	pneumoniae
AI2686_v1_c2	G1	182080	IncFIB,IncFII,IncFII	MOBF	MPF_F	-	Conjugative	Klebsiella	pneumoniae
AI2688_v1_c4	G1	111618	IncFII	MOBF	MPF_F	-	Conjugative	Enterobacter	cloacae	complex
AI2693_v1_c2	G1	153380	IncFIB,IncFII	MOBP,MOBF	MPF_F	-	Conjugative	Klebsiella	pneumoniae
AI2699_v1_c2	G1	209598	IncFIB,IncFII,IncFII	MOBF	MPF_F	-	Conjugative	Klebsiella	oxytoca
AI2701_v1_c3	G1	98537	rep_cluster_1418,IncFII	MOBF	MPF_F	-	Conjugative	Klebsiella	pneumoniae
AI2703_v1_c2	G1	145050	IncFIB,IncFIIA,IncFII	MOBF	MPF_F	MOBF	Conjugative	Escherichia	coli
AI2704_v1_c2	G1	127430	IncFIB,IncFII,IncFII	MOBF	MPF_F	-	Conjugative	Enterobacter	cloacae	complex
AI2705_v1_c1	-	5017737	IncFIB,IncFII	MOBF	MPF_F	-	Conjugative	Enterobacter	cloacae	complex
AI2706_v1_c2	G1	204647	IncFIB,IncFII,IncFII	MOBF	MPF_F	-	Conjugative	Klebsiella	pneumoniae
AI2706_v1_c3	G1	127275	IncFIB,ColRNAI_rep_cluster_1857,IncFII,IncFII	MOBC,MOBF	MPF_F	-	Conjugative	Klebsiella	pneumoniae
AI2707_v1_c2	G1	204647	IncFIB,IncFII,IncFII	MOBF	MPF_F	-	Conjugative	Klebsiella	pneumoniae
AI2707_v1_c3	G1	113639	IncFIB,IncFII,IncFII	MOBF	MPF_F	-	Conjugative	Klebsiella	pneumoniae
AI2709_v1_c2	G1	238281	IncFIB,IncFII,IncFII	MOBF	MPF_F	-	Conjugative	Klebsiella	pneumoniae
AI2709_v1_c3	G1	112640	IncFIB,IncFII,IncFII	MOBF	MPF_F	-	Conjugative	Klebsiella	pneumoniae
AI2710_v1_c2	G1	424614	IncH,rep_cluster_1088,IncFII,IncFIB,IncFII	MOBF,MOBH	MPF_F	MOBH	Conjugative	Enterobacter	cloacae	complex
AI2713_v1_c3	G1	98537	rep_cluster_1418,IncFII	MOBF	MPF_F	-	Conjugative	Klebsiella	pneumoniae
AI2714_v1_c2	G1	204647	IncFIB,IncFII,IncFII	MOBF	MPF_F	-	Conjugative	Klebsiella	pneumoniae
AI2714_v1_c3	G1	113639	IncFIB,IncFII,IncFII	MOBF	MPF_F	-	Conjugative	Klebsiella	pneumoniae
AI2715_v1_c2	G1	125197	IncFIB,IncQ1,IncFIIA,IncFII	MOBP,MOBF	MPF_F	MOBF	Conjugative	Escherichia	coli
AI2719_v1_c1	-	4978857	IncFIB,IncFII	MOBF	MPF_F	-	Conjugative	Enterobacter	cloacae	complex
AI2719_v1_c2	G1	146326	IncFIIA,IncFIA,IncFII	MOBF	MPF_F	MOBF	Conjugative	Enterobacter	cloacae	complex
AI2719_v1_c5	G1	37779	IncN	MOBF	MPF_T	MOBF	Conjugative	Enterobacter	cloacae	complex
AI2721_v1_c2	G1	146311	IncFIIA,IncFIA,IncFII	MOBF	MPF_F	MOBF	Conjugative	Escherichia	coli
AI2721_v1_c3	G1	38262	IncN	MOBF	MPF_T	MOBF	Conjugative	Escherichia	coli
AI2722_v1_c3	G1	113639	IncFIB,IncFII,IncFII	MOBF	MPF_F	-	Conjugative	Klebsiella	pneumoniae
AI2723_v1_c2	G1	286263	IncFIB,IncFII,IncFII	MOBF	MPF_F	-	Conjugative	Klebsiella	pneumoniae
AI2739_v1_c3	G1	65869	-	MOBF,MOBP	MPF_T	MOBF	Conjugative	Klebsiella	pneumoniae
AI2741_v1_c3	G1	65647	IncR	MOBP,MOBF	MPF_T	MOBF	Conjugative	Klebsiella	pneumoniae
AI2742_v1_c3	G1	66091	IncR	MOBF,MOBP	MPF_T	MOBF	Conjugative	Klebsiella	pneumoniae
AI2743_v1_c4	G1	50874	IncR	MOBP,MOBF	MPF_T	MOBF	Conjugative	Klebsiella	pneumoniae
AI2744_v1_c2	G1	195319	IncFIB,rep_cluster_959,IncFII	MOBF	MPF_F	-	Conjugative	Klebsiella	oxytoca
AI2744_v1_c4	G1048	10058	IncQ2	MOBF	-	-	Mobilizable	Klebsiella	oxytoca
AI2745_v1_c3	G1	66091	IncR	MOBF,MOBP	MPF_T	MOBF	Conjugative	Klebsiella	pneumoniae
AI2747_v1_c3	G1	211074	IncFII,IncFIB	MOBF	MPF_F	-	Conjugative	Enterobacter	cloacae	complex
AI2747_v1_c4	G1	74916	IncFIIA,IncFII	MOBF	MPF_F	MOBF	Conjugative	Enterobacter	cloacae	complex
AI2748_v1_c3	G1	66091	IncR	MOBF,MOBP	MPF_T	MOBF	Conjugative	Klebsiella	pneumoniae
AI2749_v1_c4	G1	85476	IncR	MOBP	MPF_T	MOBF	Conjugative	Klebsiella	pneumoniae
AI2751_v1_c4	G1	51318	IncR	MOBP,MOBF	MPF_T	MOBF	Conjugative	Klebsiella	pneumoniae
AI2752_v1_c4	G1	65758	IncR	MOBF,MOBP	MPF_T	MOBF	Conjugative	Klebsiella	pneumoniae
AI2753_v1_c3	G1	48675	IncR	MOBP,MOBF	MPF_T	MOBF	Conjugative	Klebsiella	pneumoniae
AI2754_v5_c4	G1	50874	IncR	MOBF,MOBP	MPF_T	MOBF	Conjugative	Klebsiella	pneumoniae
AI2755_v2_c4	G1	34128	IncR	MOBF,MOBP	MPF_T	MOBF	Conjugative	Klebsiella	pneumoniae
AI2757_v1_c3	G1	105977	IncN,IncR	MOBF,MOBP	MPF_T	MOBF,MOBF	Conjugative	Klebsiella	pneumoniae
AI2760_v1_c2	G1	279526	IncFII,IncFIB	MOBF	MPF_F	-	Conjugative	Enterobacter	cloacae	complex
AI2760_v1_c3	G1	71107	IncFIIA,IncFII	MOBF	MPF_F	-	Conjugative	Enterobacter	cloacae	complex
AI2761_v1_c3	G1	65906	IncR	MOBP,MOBF	MPF_T	MOBF	Conjugative	Klebsiella	pneumoniae
AI2762_v1_c2	G1	114323	IncFII	MOBF	MPF_F	-	Conjugative	Enterobacter	cloacae	complex
AI2771_v2_c3	G1	112360	IncL/M,IncN	MOBP,MOBF,MOBP	MPF_I	MOBF	Conjugative	Klebsiella	pneumoniae
AI2772_v1_c3	G1	154846	IncFII,IncFIA	MOBF	MPF_F	-	Conjugative	Enterobacter	cloacae	complex
AI2776_v1_c2	G1	173773	IncFIB,IncQ1,IncFIIA,IncFII	MOBF	MPF_F	MOBF	Conjugative	Klebsiella	pneumoniae
AI2777_v1_c3	G1	165815	IncFIB,IncFII	MOBF	MPF_F	-	Conjugative	Klebsiella	pneumoniae
AI2778_v1_c2	G1	157270	IncFIB,IncFIIA,IncFII	MOBF	MPF_F	MOBF	Conjugative	Klebsiella	pneumoniae
AI2780_v5_c2	G1	203042	IncFIB,IncFII,IncFII	MOBF	MPF_F	-	Conjugative	Klebsiella	pneumoniae
AI2781_v1_c3	G1	195691	IncFIB,IncFII	MOBF	MPF_F	-	Conjugative	Klebsiella	pneumoniae
AI2782_v5_c2	G1	202191	IncFIB,IncFII,IncFII	MOBF	MPF_F	-	Conjugative	Klebsiella	pneumoniae
AI2784_v1_c2	G1	188120	IncFIB,IncFII,IncFII	MOBF	MPF_F	-	Conjugative	Klebsiella	pneumoniae
AI2785_v1_c2	G1	171913	IncFIB,IncQ1,IncFIIA,IncFII	MOBF	MPF_F	MOBF	Conjugative	Klebsiella	pneumoniae
AI2787_v1_c3	G1	194864	IncFIB,IncFII	MOBF	MPF_F	-	Conjugative	Klebsiella	pneumoniae
AI2790_v1_c2	G1	173773	IncFIB,IncQ1,IncFIIA,IncFII	MOBF	MPF_F	MOBF	Conjugative	Klebsiella	pneumoniae
AI2791_v1_c3	G1	169661	IncFIB,IncFII	MOBF	MPF_F	-	Conjugative	Klebsiella	pneumoniae
AI2792_v1_c3	G1	123321	IncFIB,IncFII	MOBF	MPF_F	-	Conjugative	Klebsiella	pneumoniae
AI2794_v1_c3	G1	194864	IncFIB,IncFII	MOBF	MPF_F	-	Conjugative	Klebsiella	pneumoniae
AI2797_v1_c2	G1	448858	IncFII,IncFIB,rep_cluster_1088,IncH	MOBF,MOBH	MPF_F	MOBH	Conjugative	Enterobacter	cloacae	complex
AI2800_v1_c2	G1	248007	IncFIB,IncFII	MOBF	MPF_F	-	Conjugative	Klebsiella	pneumoniae
AI2802_v1_c2	G1	439447	IncFII,IncFIB,rep_cluster_1088,IncH	MOBF,MOBH	MPF_F	MOBH	Conjugative	Enterobacter	cloacae	complex
AI2803_v1_c2	G1	158298	IncFIB,IncFII	MOBF	MPF_F	-	Conjugative	Klebsiella	pneumoniae
AI2804_v2_c3	G1	204760	IncFII,IncFIB	MOBF	MPF_F	-	Conjugative	Enterobacter	cloacae	complex
AI2805_v1_c2	G1	206480	IncFIB,IncFII,IncFII	MOBF	MPF_F	-	Conjugative	Klebsiella	pneumoniae
AI2805_v1_c3	G1	117968	IncFIB,IncFII,IncFII	MOBF	MPF_F	-	Conjugative	Klebsiella	pneumoniae
AI2806_v1_c2	G1	205284	IncFIB,IncFII,IncFII	MOBF	MPF_F	-	Conjugative	Klebsiella	pneumoniae
AI2806_v1_c3	G1	117590	IncFIB,IncFII,IncFII	MOBF	MPF_F	-	Conjugative	Klebsiella	pneumoniae
AI2807_v1_c2	G1	137006	IncFIB,IncFII,IncFII	MOBF	MPF_T	-	Conjugative	Klebsiella	pneumoniae
AI2808_v1_c2	G1	203867	IncFIB,IncFII,IncFII	MOBF	MPF_F	-	Conjugative	Klebsiella	pneumoniae
AI2808_v1_c3	G1	118687	IncFIB,IncFII,IncFII	MOBF	MPF_F	-	Conjugative	Klebsiella	pneumoniae
AI2809_v1_c2	G1	117591	IncFIB,IncFII,IncFII	MOBF	MPF_F	-	Conjugative	Klebsiella	pneumoniae
AI2810_v1_c2	G1	205280	IncFIB,IncFII,IncFII	MOBF	MPF_F	-	Conjugative	Klebsiella	pneumoniae
AI2810_v1_c3	G1	117590	IncFIB,IncFII,IncFII	MOBF	MPF_F	-	Conjugative	Klebsiella	pneumoniae
AI2811_v1_c2	G1	117590	IncFIB,IncFII,IncFII	MOBF	MPF_F	-	Conjugative	Klebsiella	pneumoniae
AI2812_v1_c2	G1	117700	IncFIB,IncFII,IncFII	MOBF	MPF_F	-	Conjugative	Klebsiella	pneumoniae
AI2813_v1_c3	G1	47554	IncN	MOBF	MPF_T	MOBF	Conjugative	Klebsiella	pneumoniae
AI2814_v1_c2	G1	207788	IncFIB,IncFII,IncFII	MOBF	MPF_F	-	Conjugative	Klebsiella	pneumoniae
AI2815_v1_c2	G1	207788	IncFIB,IncFII,IncFII	MOBF	MPF_F	-	Conjugative	Klebsiella	pneumoniae
AI2816_v1_c2	G1	205918	IncFIB,IncFII,IncFII	MOBF	MPF_F	-	Conjugative	Klebsiella	pneumoniae
AI2816_v1_c3	G1	117590	IncFIB,IncFII,IncFII	MOBF	MPF_F	-	Conjugative	Klebsiella	pneumoniae
AI2817_v1_c2	G1	117591	IncFIB,IncFII,IncFII	MOBF	MPF_F	-	Conjugative	Klebsiella	pneumoniae
AI2818_v1_c2	G1	75339	rep_cluster_1418,IncFII	MOBF	MPF_F	-	Conjugative	Klebsiella	pneumoniae
AI2819_v5_c2	G1	212774	IncFIB,IncFII,IncFII	MOBF	MPF_F	-	Conjugative	Klebsiella	pneumoniae
AI2821_v1_c3	G470	2941	ColRNAI_rep_cluster_1857	MOBF	-	MOB_unknown	Mobilizable	Escherichia	coli
AI2822_v1_c1	-	5517947	IncFIB,IncFII	MOBF	MPF_F	-	Conjugative	Klebsiella	pneumoniae
AI2823_v5_c2	G1	220010	IncFIB,IncFII,IncFII	MOBF	MPF_F	-	Conjugative	Klebsiella	pneumoniae
AI2823_v5_c4	G1	50751	IncR	MOBF,MOBP	MPF_T	MOBF	Conjugative	Klebsiella	pneumoniae
AI2824_v5_c2	G1	230081	IncFIB,IncFII,IncFII	MOBF	MPF_F	-	Conjugative	Klebsiella	pneumoniae
AI2824_v5_c4	G1	51084	IncR	MOBF,MOBP	MPF_T	MOBF	Conjugative	Klebsiella	pneumoniae
AI2825_v1_c2	G1	226782	IncFIB,IncFII,IncFII	MOBF	MPF_F	-	Conjugative	Klebsiella	pneumoniae
AI2825_v1_c4	G1	51281	IncR	MOBF,MOBP	MPF_T	MOBF	Conjugative	Klebsiella	pneumoniae
AI2826_v1_c2	G1	112775	rep_cluster_959,IncFII	MOBF	MPF_F	-	Conjugative	Citrobacter	freundii
AI2828_v5_c2	G1	131126	IncFIA,IncFII	MOBF	MPF_F	-	Conjugative	Klebsiella	oxytoca
AI2829_v1_c2	G1	223831	IncFIB,IncFII,IncFII	MOBF	MPF_F	-	Conjugative	Klebsiella	pneumoniae
AI2830_v1_c3	G1	70767	IncR,IncFII	MOBF	MPF_F	-	Conjugative	Klebsiella	pneumoniae
AI2834_v1_c2	G1	145385	IncFIB,IncFIIA,IncFII	-	MPF_F	MOBF	Mobilizable	Escherichia	coli
AI2834_v1_c6	G50	45090	IncN	MOBF	MPF_T	-	Conjugative	Escherichia	coli
AI2838_v1_c2	G1	182619	IncFIB,IncFII,IncFII	MOBF	MPF_F	-	Conjugative	Klebsiella	pneumoniae
AI2840_v1_c3	G1	166265	IncFIB,IncFII	MOBF	MPF_F	-	Conjugative	Klebsiella	pneumoniae
AI2841_v1_c3	G1	166264	IncFIB,IncFII	MOBF	MPF_F	-	Conjugative	Klebsiella	pneumoniae
AI2842_v1_c2	G1	252398	IncFIB	MOBP,MOBF	MPF_F	-	Conjugative	Klebsiella	pneumoniae
AI2842_v1_c3	G1	103488	rep_cluster_1418,IncFII	MOBF	MPF_F	-	Conjugative	Klebsiella	pneumoniae
AI2842_v1_c5	G50	33838	IncN	MOBF	MPF_T	-	Conjugative	Klebsiella	pneumoniae
AI2843_v1_c2	G1	109109	IncFIB,IncQ1,IncFII,IncFIIA,IncFIA	MOBF	-	-	Mobilizable	Escherichia	coli
AI2844_v1_c2	G1	217450	IncFIB,IncFII	MOBF	MPF_F	-	Conjugative	Klebsiella	pneumoniae
AI2847_v1_c2	G1	190829	IncFIB,IncFII,IncFII	MOBF	MPF_F	-	Conjugative	Klebsiella	pneumoniae
AI2848_v1_c2	G1	191114	IncFIB,IncFII,IncFII	MOBF	MPF_F	-	Conjugative	Klebsiella	pneumoniae
AI2850_v1_c4	G1	97286	rep_cluster_1418,IncFII	MOBF	MPF_F	-	Conjugative	Klebsiella	pneumoniae
AI2850_v1_c6	G1	53078	IncN	MOBF	MPF_T	MOBF	Conjugative	Klebsiella	pneumoniae
AI2851_v1_c2	G1	224139	IncFIB,IncFII,IncFII	MOBF	MPF_F	-	Conjugative	Klebsiella	pneumoniae
AI2852_v1_c2	G1	106879	IncFIB,IncFIIA,IncFII	MOBF	-	-	Mobilizable	Escherichia	coli
AI2853_v1_c2	G1	106836	IncFIB,IncFIIA,IncFII	MOBF	-	-	Mobilizable	Escherichia	coli
AI2854_v1_c2	G1	228473	IncFIB,IncFII,IncFII	MOBF	MPF_F	-	Conjugative	Klebsiella	pneumoniae
AI2858_v1_c2	G1	107837	IncFIB,IncFIIA,IncFII,IncFIA	MOBF	MPF_F	MOBF	Conjugative	Escherichia	coli
AI2859_v1_c2	G1	207148	IncFII,IncFIB	MOBF	MPF_F	-	Conjugative	Enterobacter	cloacae	complex
AI2860_v1_c2	G1	160357	IncFIB,IncQ1,IncFII,IncFIIA	MOBF	MPF_F	MOBF	Conjugative	Escherichia	coli
